#Frame             Rg      Rg[Max]
    6770       6.8024      11.9010
    6771       6.9009      11.5910
    6772       6.8532      11.6295
    6773       7.0193      12.5800
    6774       6.9294      12.6301
    6775       7.0143      13.2271
    6776       6.8931      13.2288
    6777       6.9504      12.9473
    6778       6.9750      11.5040
    6779       6.9948      11.8239
    6780       6.9016      11.7030
    6781       7.0636      12.0943
    6782       6.9426      11.6848
    6783       6.9471      12.4296
    6784       6.9357      12.0027
    6785       6.9401      11.5111
    6786       7.0503      12.1499
    6787       6.8076      11.4661
    6788       6.8416      11.6056
    6789       6.8426      11.1499
    6790       6.8711      11.4202
    6791       6.9786      12.3247
    6792       6.9594      12.6433
    6793       6.9447      12.6112
    6794       6.9636      12.1761
    6795       6.9178      12.2734
    6796       7.0103      11.6976
    6797       6.8702      11.4715
    6798       6.9593      11.9145
    6799       6.9459      11.4833
    6800       6.9402      12.4589
    6801       6.9415      11.6456
    6802       6.8906      11.8613
    6803       6.9125      11.7067
    6804       6.8979      11.7405
    6805       7.0326      12.4075
    6806       6.9659      11.9335
    6807       6.9479      11.4171
    6808       6.9921      11.9670
    6809       6.9814      11.5459
    6810       6.8925      12.1499
    6811       6.8594      12.0197
    6812       6.9138      11.6656
    6813       6.9656      12.1983
    6814       6.9096      11.8959
    6815       6.8114      11.6685
    6816       6.9986      12.3060
    6817       6.9633      11.8109
    6818       6.9703      12.3137
    6819       6.9328      11.6371
    6820       6.8885      11.7184
    6821       7.0460      12.4748
    6822       6.9445      12.0722
    6823       6.9505      11.4253
    6824       6.7989      11.2984
    6825       7.0010      12.0478
    6826       7.0357      12.3018
    6827       6.9165      12.2726
    6828       6.9646      11.6039
    6829       6.9313      11.0288
    6830       6.8253      11.3417
    6831       6.9430      11.5189
    6832       6.9696      12.2218
    6833       6.8178      11.7976
    6834       6.8828      11.9437
    6835       6.8275      11.1541
    6836       6.7730      11.9613
    6837       6.8986      12.9424
    6838       6.9035      11.3912
    6839       6.9736      11.3962
    6840       6.9912      11.5104
    6841       7.0438      11.7928
    6842       7.0548      11.6138
    6843       7.0816      12.1690
    6844       7.0511      11.8707
    6845       7.0002      12.3402
    6846       6.9453      11.5084
    6847       6.9063      11.5437
    6848       6.9285      12.3653
    6849       6.9485      11.3672
    6850       6.9856      11.9111
    6851       6.8556      11.4766
    6852       6.9457      11.9183
    6853       6.9837      11.9493
    6854       7.0076      12.1242
    6855       7.0974      13.5459
    6856       7.0254      13.4124
    6857       6.7768      12.1629
    6858       6.7705      11.3889
    6859       6.9718      11.6799
    6860       6.7765      11.6234
    6861       6.8709      12.4864
    6862       6.9094      12.5557
    6863       6.8949      12.1085
    6864       6.8975      11.4898
    6865       6.9104      12.2069
    6866       6.9611      12.1046
    6867       6.8629      12.0104
    6868       6.9047      11.9710
    6869       6.8879      11.7832
    6870       6.8662      11.7920
    6871       6.8892      11.5064
    6872       6.8205      11.5500
    6873       6.9277      11.5814
    6874       6.9052      12.2271
    6875       6.8834      11.4481
    6876       6.8019      10.9561
    6877       6.8335      11.1857
    6878       7.0024      11.4993
    6879       6.8293      11.3526
    6880       6.8858      11.6646
    6881       6.9624      11.7651
    6882       6.8117      11.7085
    6883       6.8029      11.2437
    6884       6.7610      11.6277
    6885       6.7857      11.6107
    6886       6.7748      11.2298
    6887       6.8757      11.1191
    6888       6.7630      10.6073
    6889       6.8432      11.3039
    6890       7.0080      11.1705
    6891       6.8427      11.6191
    6892       7.0015      12.6136
    6893       6.9575      11.9843
    6894       6.9295      12.4401
    6895       6.9114      11.6554
    6896       6.8365      11.8478
    6897       6.9458      11.7315
    6898       7.0421      11.8101
    6899       6.7911      11.3471
    6900       6.8461      11.7095
    6901       6.8106      11.2685
    6902       6.8300      11.7355
    6903       6.8832      11.8582
    6904       6.8724      11.9412
    6905       6.7952      11.4546
    6906       6.9459      11.6326
    6907       6.8378      11.3299
    6908       6.8605      11.4754
    6909       6.8319      11.2050
    6910       6.7519      11.0066
    6911       6.8888      11.6498
    6912       6.7461      11.3422
    6913       6.7638      11.1593
    6914       6.8353      12.3661
    6915       6.9915      11.8486
    6916       6.8770      12.0969
    6917       6.8327      12.0130
    6918       6.8831      11.9168
    6919       6.7970      11.6130
    6920       6.7466      11.4923
    6921       6.8115      11.2152
    6922       6.7242      11.3211
    6923       6.9026      11.3228
    6924       6.8078      11.6768
    6925       6.7862      11.4550
    6926       6.8690      11.4799
    6927       6.8028      11.8550
    6928       6.9192      11.7309
    6929       6.8393      11.2239
    6930       7.0047      11.4524
    6931       6.9429      11.6987
    6932       6.8355      11.3227
    6933       6.7648      11.5213
    6934       6.8759      11.2173
    6935       6.9896      11.2451
    6936       6.9099      11.2433
    6937       7.0000      12.0020
    6938       6.9944      11.7521
    6939       6.7551      11.5828
    6940       6.8205      11.3793
    6941       6.8328      11.1515
    6942       6.7776      11.7357
    6943       6.7056      11.6568
    6944       6.8268      11.3297
    6945       6.8343      11.6767
    6946       6.8661      11.7275
    6947       6.9274      11.5182
    6948       6.8963      11.9000
    6949       6.8977      11.5959
    6950       6.8253      11.9422
    6951       7.0268      12.1652
    6952       6.9393      11.9624
    6953       6.9696      12.3701
    6954       6.9544      11.2908
    6955       7.0469      11.6444
    6956       6.8600      11.8393
    6957       6.8345      11.7586
    6958       6.8742      11.5409
    6959       7.0099      12.1961
    6960       6.9220      11.4270
    6961       6.8063      10.9851
    6962       6.8765      11.7982
    6963       6.9689      12.2576
    6964       6.9496      11.8241
    6965       6.8483      11.3979
    6966       6.7515      11.9612
    6967       6.8475      11.8784
    6968       6.8404      11.6334
    6969       6.9674      12.2265
    6970       6.8281      11.1687
    6971       6.7951      12.0779
    6972       6.7386      12.0733
    6973       6.7738      11.0596
    6974       6.8205      11.4150
    6975       6.7320      11.0257
    6976       7.0124      11.3483
    6977       6.8544      11.6226
    6978       7.0279      12.1278
    6979       6.9622      11.9753
    6980       6.8114      11.4764
    6981       6.9207      11.2536
    6982       6.8866      11.7215
    6983       7.0491      12.1502
    6984       7.0851      12.0111
    6985       7.0491      11.9620
    6986       6.8699      11.7930
    6987       7.1478      11.5601
    6988       7.0366      11.4226
    6989       6.9059      10.9843
    6990       7.0137      11.5152
    6991       7.0890      11.5158
    6992       7.0658      11.5649
    6993       7.1059      11.0762
    6994       7.0396      12.2542
    6995       6.9629      11.2519
    6996       7.0637      11.6989
    6997       7.1008      11.5288
    6998       7.1117      11.9734
    6999       7.0237      11.6025
    7000       6.9706      11.9718
    7001       6.9632      12.2747
    7002       6.8121      11.6409
    7003       7.0000      11.7098
    7004       6.8837      11.5110
    7005       7.0351      11.8361
    7006       6.8551      11.3255
    7007       7.1116      12.0757
    7008       7.0448      12.4128
    7009       7.1538      12.0256
    7010       7.0343      11.3444
    7011       7.1800      11.7709
    7012       7.0717      11.9282
    7013       6.9435      11.4540
    7014       7.1067      12.0082
    7015       6.9772      11.1961
    7016       6.9841      11.4375
    7017       7.0792      12.2014
    7018       7.0215      11.3361
    7019       7.1551      11.5435
    7020       7.1984      11.7946
    7021       7.2579      11.6305
    7022       7.2440      11.8983
    7023       7.1190      11.9423
    7024       7.0384      11.9103
    7025       6.9973      11.7434
    7026       6.9190      11.2967
    7027       6.7705      11.3971
    7028       6.9239      11.8881
    7029       6.9864      11.7375
    7030       6.8111      11.5628
    7031       7.0199      11.8842
    7032       6.9202      12.0559
    7033       6.9988      11.7251
    7034       7.0035      10.8613
    7035       6.9410      11.4835
    7036       6.9997      11.0108
    7037       6.9560      11.3648
    7038       7.0278      11.7942
    7039       6.9298      11.6478
    7040       7.0636      11.1722
    7041       7.1183      12.1309
    7042       7.1463      11.9574
    7043       6.8820      11.4899
    7044       7.0127      11.7111
    7045       7.0293      12.3539
    7046       6.9671      11.7577
    7047       6.8087      11.6301
    7048       6.8365      11.4068
    7049       6.9819      11.9512
    7050       6.8568      11.1312
    7051       6.9460      11.5340
    7052       6.8307      11.8383
    7053       7.0279      12.0801
    7054       6.8218      11.6701
    7055       6.7769      11.7512
    7056       6.7450      11.5616
    7057       6.8042      11.3825
