     3.25000       3.39074     -14.07366      -5.30764  
     3.25050       3.31591      -6.54053      -5.31503  
     3.25100       3.50185     -25.08467      -5.32307  
     3.25150       3.50954     -25.80413      -5.33112  
     3.25200       3.35350     -10.15030      -5.33774  
     3.25250       3.42894     -17.64427      -5.34527  
     3.25300       3.36599     -11.29926      -5.35249  
     3.25350       3.36707     -11.35704      -5.36037  
     3.25400       3.35582     -10.18245      -5.36671  
     3.25450       3.36608     -11.15791      -5.37466  
     3.25500       3.40045     -14.54550      -5.38158  
     3.25550       3.34682      -9.13177      -5.38988  
     3.25600       3.47514     -21.91410      -5.39679  
     3.25650       3.48720     -23.06957      -5.40437  
     3.25700       3.30580      -4.87986      -5.41312  
     3.25750       3.56256     -30.50619      -5.42049  
     3.25800       3.49584     -23.78396      -5.42752  
     3.25850       3.34515      -8.66522      -5.43483  
     3.25900       3.39006     -13.10577      -5.44289  
     3.25950       3.44840     -18.89026      -5.45036  
     3.26000       3.43703     -17.70257      -5.45830  
     3.26050       3.41916     -15.86594      -5.46641  
     3.26100       3.33560      -7.46030      -5.47393  
     3.26150       3.38753     -12.60253      -5.48083  
     3.26200       3.36456     -10.25554      -5.48741  
     3.26250       3.40452     -14.20230      -5.49416  
     3.26300       3.36842     -10.54164      -5.50110  
     3.26350       3.47759     -21.40854      -5.50856  
     3.26400       3.44012     -17.61234      -5.51740  
     3.26450       3.24513       1.93743      -5.52465  
     3.26500       3.31822      -5.32245      -5.53198  
     3.26550       3.44729     -18.17903      -5.53886  
     3.26600       3.47831     -21.23099      -5.54607  
     3.26650       3.51497     -24.84690      -5.55403  
     3.26700       3.36480      -9.78043      -5.56126  
     3.26750       3.28437      -1.68681      -5.56867  
     3.26800       3.44394     -17.59358      -5.57587  
     3.26850       3.44426     -17.57567      -5.58389  
     3.26900       3.48395     -21.49507      -5.59173  
     3.26950       3.50366     -23.41595      -5.60035  
     3.27000       3.41015     -14.01533      -5.60762  
     3.27050       3.43252     -16.20153      -5.61493  
     3.27100       3.40564     -13.46363      -5.62190  
     3.27150       3.30772      -3.62223      -5.63050  
     3.27200       3.39148     -11.94762      -5.63867  
     3.27250       3.31118      -3.86768      -5.64661  
     3.27300       3.45866     -18.56568      -5.65474  
     3.27350       3.42721     -15.37099      -5.66362  
     3.27400       3.33987      -6.58664      -5.67103  
     3.27450       3.50994     -23.54449      -5.67874  
     3.27500       3.47924     -20.42448      -5.68635  
     3.27550       3.39142     -11.59212      -5.69406  
     3.27600       3.47915     -20.31457      -5.70108  
     3.27650       3.41361     -13.71054      -5.70808  
     3.27700       3.34643      -6.94251      -5.71547  
     3.27750       3.39027     -11.27696      -5.72362  
     3.27800       3.37333      -9.53257      -5.73068  
     3.27850       3.35460      -7.61042      -5.73772  
     3.27900       3.43716     -15.81574      -5.74454  
     3.27950       3.45455     -17.50543      -5.75139  
     3.28000       3.48478     -20.47763      -5.75840  
     3.28050       3.40533     -12.48327      -5.76408  
     3.28100       3.33943      -5.84251      -5.77183  
     3.28150       3.48944     -20.79435      -5.77811  
     3.28200       3.46136     -17.93625      -5.78522  
     3.28250       3.45510     -17.26003      -5.79184  
     3.28300       3.41916     -13.61617      -5.79817  
     3.28350       3.38095      -9.74505      -5.80398  
     3.28400       3.36188      -7.78810      -5.80937  
     3.28450       3.38127      -9.67748      -5.81480  
     3.28500       3.40326     -11.82612      -5.82139  
     3.28550       3.46078     -17.52754      -5.82795  
     3.28600       3.36049      -7.44854      -5.83474  
     3.28650       3.45118     -16.46820      -5.84118  
     3.28700       3.47521     -18.82083      -5.84780  
     3.28750       3.43771     -15.02074      -5.85470  
     3.28800       3.35113      -6.31347      -5.86091  
     3.28850       3.32193      -3.34313      -5.86771  
     3.28900       3.39889     -10.98850      -5.87357  
     3.28950       3.46074     -17.12385      -5.88029  
     3.29000       3.45897     -16.89653      -5.88747  
     3.29050       3.52783     -23.73282      -5.89572  
     3.29100       3.48259     -19.15932      -5.90333  
