  447000    15.552 
  447500    15.253 
  448000    15.535 
  448500    15.265 
  449000    15.413 
  449500    15.723 
  450000    15.598 
  450500    15.586 
  451000    15.357 
  451500    15.040 
  452000    15.340 
  452500    15.375 
  453000    15.681 
  453500    15.852 
  454000    15.528 
  454500    15.312 
  455000    15.152 
  455500    15.741 
  456000    15.575 
  456500    15.577 
  457000    15.409 
  457500    15.299 
  458000    15.601 
  458500    15.147 
  459000    15.397 
  459500    15.675 
  460000    15.518 
  460500    15.704 
  461000    15.524 
  461500    15.605 
  462000    15.571 
  462500    15.523 
  463000    15.610 
  463500    15.531 
  464000    15.376 
  464500    15.315 
  465000    15.723 
  465500    15.411 
  466000    15.109 
  466500    15.435 
  467000    15.572 
  467500    15.462 
  468000    15.520 
  468500    15.532 
  469000    15.508 
  469500    15.318 
  470000    15.769 
  470500    15.462 
  471000    15.572 
  471500    15.319 
  472000    15.497 
  472500    15.093 
  473000    15.653 
  473500    15.504 
  474000    15.550 
  474500    15.786 
  475000    15.478 
  475500    15.611 
  476000    15.640 
  476500    15.409 
  477000    15.721 
  477500    15.879 
  478000    15.851 
  478500    15.527 
  479000    15.441 
  479500    15.411 
  480000    15.511 
  480500    15.221 
  481000    15.176 
  481500    15.416 
  482000    15.484 
  482500    15.600 
  483000    15.573 
  483500    15.656 
  484000    15.867 
  484500    15.673 
  485000    15.706 
  485500    15.616 
  486000    15.621 
  486500    16.072 
  487000    15.644 
  487500    15.766 
  488000    15.790 
  488500    15.700 
  489000    15.417 
  489500    15.483 
  490000    15.620 
  490500    15.564 
  491000    15.472 
  491500    15.551 
  492000    15.807 
  492500    15.523 
  493000    15.795 
  493500    15.973 
  494000    15.398 
  494500    15.309 
  495000    15.624 
  495500    15.672 
  496000    15.805 
  496500    15.564 
  497000    15.354 
  497500    15.903 
  498000    15.608 
  498500    15.419 
  499000    15.451 
  499500    15.518 
